   -0.108388939765757586E+01    0.341428245687509291E+00    0.253433225571223453E+01   -0.455798337403908516E+00   -0.181178269613255227E+00    0.952136455833316631E+00    0.198185442583810101E+00    0.163245905976022998E+01   -0.130707419685825244E+01   -0.288562932809667103E+02
   -0.482960146852493999E+00    0.469668716622721583E+00    0.264948601808856399E+01   -0.428503487291301166E+00   -0.116129427332284180E+00    0.975487588116475846E+00    0.568959015690833070E-01    0.256147931791027528E+01   -0.145778957045431667E+01   -0.288153777218379403E+02
   -0.793184330166235241E+00    0.646518326442292679E+00    0.296029119249394590E+01   -0.699326089426941078E+00   -0.111309168499762051E+00    0.990835576046530719E+00    0.265864234187109361E+00    0.196592037915145368E+01   -0.117698806523550559E+01   -0.288135033327462828E+02
   -0.619098600246443476E+00    0.459643991850569256E+00    0.274903904732747728E+01   -0.499669887519438749E+00   -0.135613110854829300E+00    0.957917915953017562E+00    0.147161894687243944E+00    0.230740072078774094E+01   -0.137727448423441601E+01   -0.288098022046433471E+02
   -0.504303509916244730E+00    0.489635009926025377E+00    0.254803053878922636E+01   -0.502529531449264155E+00   -0.173323131700092198E+00    0.980297684487659082E+00    0.249217367391544542E+00    0.230257420084284803E+01   -0.128054597435215811E+01   -0.287913679323447980E+02
   -0.553093125740751868E+00    0.571901317379681862E+00    0.245341618115463511E+01   -0.483112581989325829E+00   -0.141420360782090748E+00    0.994466962172188773E+00    0.309926832811732833E+00    0.189649792527270611E+01   -0.122604827050677301E+01   -0.287689629513280529E+02
   -0.129215929216188052E+01    0.602799660489936828E+00    0.314712543875745343E+01   -0.749697425945957230E+00   -0.143633821467925138E+00    0.990308248857339479E+00    0.148440595563329669E+00    0.210327741027998227E+01   -0.131481101164199998E+01   -0.287601210854285583E+02
   -0.135799269150678903E+01    0.527676162233928325E+00    0.219806198177958301E+01   -0.350322981319659998E+00   -0.191202221000450534E+00    0.945382494840053211E+00    0.217560793667470609E+00    0.206267391689598689E+01   -0.123186120237478747E+01   -0.287267181129638232E+02
   -0.580778550298896135E+00    0.414623818882506878E+00    0.253504972356658520E+01   -0.481793558300996683E+00   -0.163912555791756426E+00    0.928085709694390637E+00    0.258642536183785410E+00    0.255983306714326719E+01   -0.123918216112371127E+01   -0.286270331519716841E+02
   -0.985753470239281615E+00    0.578559292150003568E+00    0.234042997252074603E+01   -0.366070002759498969E+00   -0.177271602082878066E+00    0.976479741602624296E+00    0.178006082218274297E+00    0.180168440244399619E+01   -0.134339775508362536E+01   -0.286180502622275696E+02
   -0.119174167389197039E+01    0.434948331468097971E+00    0.234630274903757652E+01   -0.447300429691698698E+00   -0.230247408023533051E+00    0.979606490014333864E+00    0.347695031783644914E+00    0.177098549682459150E+01   -0.114854559564555458E+01   -0.286105981581964173E+02
   -0.725793338596278481E+00    0.429247952481446315E+00    0.242738701970823456E+01   -0.367884187999665269E+00   -0.175285496618870107E+00    0.953331419415305414E+00    0.103722862425238649E+00    0.188411271337607822E+01   -0.139669999822725899E+01   -0.285873116484708731E+02
   -0.687657199139454778E+00    0.630956216848379992E+00    0.261308088750707102E+01   -0.556670322278411289E+00   -0.142923577239528532E+00    0.931653103838178676E+00    0.272712235773827860E+00    0.247514346618491254E+01   -0.121476223484240720E+01   -0.285870627561214192E+02
   -0.111337812390073099E+01    0.666924630238862726E+00    0.258445672077187405E+01   -0.556753946729322990E+00   -0.180722038594607115E+00    0.999740811968679033E+00    0.266983598037630721E+00    0.318311357156260710E+01   -0.123479538764283348E+01   -0.285580740405167859E+02
   -0.503354594685666790E+00    0.543947972903676025E+00    0.239262159755123482E+01   -0.395389011356505282E+00   -0.187016646352057642E+00    0.926508451276228162E+00    0.183649301587482938E+00    0.285868037074169479E+01   -0.126096311330472233E+01   -0.284834454155494186E+02
   -0.129883757743842798E+01    0.482334835611622159E+00    0.269850717751354807E+01   -0.590530737586961951E+00   -0.160210261062478126E+00    0.948588762765645410E+00    0.241724841729078044E+00    0.227145071126194864E+01   -0.120955656761213248E+01   -0.283930021274201607E+02
   -0.812040191540119638E+00    0.500971868989252833E+00    0.238990877102590860E+01   -0.389818686388551328E+00   -0.224662737628921305E+00    0.954125587476537196E+00    0.203507712433852461E+00    0.282389262730388158E+01   -0.127988803180499389E+01   -0.283881675867373779E+02
   -0.424505276758413652E+00    0.302219116105133523E+00    0.255745170172565794E+01   -0.431906105235706717E+00   -0.115349957618894106E+00    0.987684155971196631E+00    0.171289494124078345E+00    0.230872057310608580E+01   -0.138845028350805677E+01   -0.283642711943882162E+02
   -0.902096008552751960E+00    0.431477358316291637E+00    0.258504675384119320E+01   -0.487472204947438259E+00   -0.149688656783263874E+00    0.986186425497987629E+00    0.232648496008431849E+00    0.111185211866114830E+01   -0.128241442667264494E+01   -0.283453981555458370E+02
   -0.624000267690070332E+00    0.356920124997330834E+00    0.277002541128063040E+01   -0.557624104950558808E+00   -0.159904382682302920E+00    0.987055052570959379E+00    0.217232868240525789E+00    0.273337244078699548E+01   -0.130439959248661097E+01   -0.283146712396810400E+02
   -0.896028080086793022E+00    0.468496033895992259E+00    0.289760777207056508E+01   -0.608529456125673107E+00   -0.137578898381621156E+00    0.974382791745186716E+00    0.196852942707857359E+00    0.164547385034644966E+01   -0.128118395450871958E+01   -0.283059991748962716E+02
   -0.667905870620207009E+00    0.626031726853218062E+00    0.260882166301746565E+01   -0.554120745093911848E+00   -0.127001961791127577E+00    0.942098690221664370E+00    0.258993500669854715E+00    0.317069693684259279E+01   -0.123251705344770102E+01   -0.283028609329311962E+02
   -0.151275571153363675E+01    0.566598319488505808E+00    0.380409887361852928E+01   -0.110215190204491575E+01   -0.168188026973392107E+00    0.975633592389183346E+00    0.261433909916795493E+00    0.185367324846912007E+01   -0.124575249825925738E+01   -0.282513537951310454E+02
   -0.727955182908007314E+00    0.618477913776404042E+00    0.242061201360304423E+01   -0.393676979063512844E+00   -0.183821715354095389E+00    0.966533186804918731E+00    0.207926510546865284E+00    0.241339698048937290E+01   -0.129784322737893731E+01   -0.282067557400052991E+02
   -0.565677902310877001E+00    0.210269571375268693E+00    0.244191562260277495E+01   -0.393029990699036436E+00   -0.184697259075107117E+00    0.975142641852137948E+00    0.179795076163610901E+00    0.255849941735167086E+01   -0.134743418066280185E+01   -0.281831406380691192E+02
   -0.109107598991618104E+01    0.468678089739394732E+00    0.270885274343783156E+01   -0.591577797928458660E+00   -0.202638741270418310E+00    0.944682260741451119E+00    0.300580648535023087E+00    0.172871465140903258E+01   -0.117206662160917929E+01   -0.281730820407237061E+02
   -0.100471020380531373E+01    0.613787158105353559E+00    0.294169667248529088E+01   -0.663050220021345726E+00   -0.125850087664314852E+00    0.952627604591676502E+00    0.191420564706408669E+00    0.174987260433473413E+01   -0.128263819110971156E+01   -0.281615413910823804E+02
   -0.150110529755755828E+01    0.440017444802827118E+00    0.240583935071180299E+01   -0.436085748054853450E+00   -0.207862367899982581E+00    0.940011305778877815E+00    0.272994545433332014E+00    0.196765833366017762E+01   -0.120646502050975712E+01   -0.281272182302611000E+02
   -0.110359388723200880E+01    0.363987016909599337E+00    0.231818885732250290E+01   -0.378764646877491229E+00   -0.181557826933715749E+00    0.946229361368785216E+00    0.208259536960888614E+00    0.263842212018615507E+01   -0.126566184211169386E+01   -0.281143235430941800E+02
   -0.121627276280982111E+01    0.422676842615068438E+00    0.269916499093578999E+01   -0.565260968147371923E+00   -0.211805085459288167E+00    0.989156799060736280E+00    0.229044819626220253E+00    0.254768078554889854E+01   -0.126263121253498412E+01   -0.281049033492302947E+02
   -0.564845720033674725E+00    0.502625360920428754E+00    0.275659409460678706E+01   -0.549806286885206275E+00   -0.135852617709494833E+00    0.995975839660437345E+00    0.155319563481659983E+00    0.197844975527148392E+01   -0.130095162247440754E+01   -0.280814946317792504E+02
   -0.879165174391558391E+00    0.511866473669893463E+00    0.250480202005864161E+01   -0.474647353228963453E+00   -0.159374072163809222E+00    0.969963410097507084E+00    0.195419838131955181E+00    0.180096964751566202E+01   -0.125534992433719239E+01   -0.280616734746771286E+02
   -0.681379094211634229E+00    0.431026058290839398E+00    0.234164377777089161E+01   -0.381294121162796484E+00   -0.144520526125209631E+00    0.931801289144032485E+00    0.207343329025091894E+00    0.327796550495055472E+01   -0.121424111123027245E+01   -0.280486917406430436E+02
   -0.501762534145373529E+00    0.322407356799750522E+00    0.250693037907674166E+01   -0.359640325008502737E+00   -0.153438257113612531E+00    0.959736002707126223E+00    0.944269031216098398E-01    0.206797236365706016E+01   -0.142251127921016618E+01   -0.280476424574321825E+02
   -0.425583204374995860E+00    0.446591089275050868E+00    0.237700695096723447E+01   -0.431191959302602124E+00   -0.160148219343107329E+00    0.986117454751984646E+00    0.320534770496029964E+00    0.146375984494844102E+01   -0.115083506532134905E+01   -0.280468676877152632E+02
   -0.952635588150538060E+00    0.376718775467758782E+00    0.250007777800236353E+01   -0.376724208267872340E+00   -0.181806813153027436E+00    0.960899013083897136E+00    0.868710463017996481E-01    0.156253261355498019E+01   -0.141116805082615926E+01   -0.280452824363216493E+02
   -0.507385951475703978E+00    0.498808574013413608E+00    0.285881635923736965E+01   -0.572389786752670382E+00   -0.619665389430694158E-01    0.963309806626855836E+00    0.160049764614885959E+00    0.317928107103829305E+01   -0.134867475666633396E+01   -0.279827546366264031E+02
   -0.546659049660773610E+00    0.537082256287097604E+00    0.254995367462464095E+01   -0.469042212747396547E+00   -0.113248983760936256E+00    0.948382270847456854E+00    0.224651223803906230E+00    0.260958652526880064E+01   -0.124712022563094393E+01   -0.279268876553228473E+02
   -0.398381078450491755E+00    0.367200247258450796E+00    0.240508210218943264E+01   -0.410924388859530199E+00   -0.183670416793158653E+00    0.916693548604478381E+00    0.255877471091116249E+00    0.123480911054558540E+01   -0.121668085949816884E+01   -0.279102354944371847E+02
   -0.775670260892000640E+00    0.457751422950423370E+00    0.258595076298158233E+01   -0.431732044307218343E+00   -0.213072687567821606E+00    0.991403014034356267E+00    0.135505460812667788E+00    0.239960761142633583E+01   -0.136074518185628079E+01   -0.279057490257136607E+02
   -0.610145889608628034E+00    0.385145986957822650E+00    0.252366289472277128E+01   -0.385760059606078842E+00   -0.139304006026187283E+00    0.981933750979798736E+00    0.104783259873351131E+00    0.304609030354697330E+01   -0.144609965832984955E+01   -0.278922971713666996E+02
   -0.914602740794830615E+00    0.487574325793068475E+00    0.279005761147741360E+01   -0.567196654748519657E+00   -0.136221785292755221E+00    0.956062552670039256E+00    0.150635497997986256E+00    0.215212989961909695E+01   -0.134831268614669852E+01   -0.278538217373429724E+02
   -0.735816777925004883E+00    0.376229494004972853E+00    0.256536937386170827E+01   -0.382626853856408156E+00   -0.161908851189298486E+00    0.971500563169074072E+00    0.524670984381332417E-01    0.181536865680485837E+01   -0.141810836747651692E+01   -0.278384184653371420E+02
   -0.594549160097593621E+00    0.597149517203737545E+00    0.256918749963635573E+01   -0.480260934201800938E+00   -0.165388926389576058E+00    0.947833001254085872E+00    0.199183513175386739E+00    0.149100734980773386E+01   -0.128378388544525990E+01   -0.278201761990081771E+02
   -0.111615272524582587E+01    0.528013778953488000E+00    0.320137335840907600E+01   -0.771451284823182926E+00   -0.160437235698106501E+00    0.995112029871392911E+00    0.164922258009391864E+00    0.223203874063648255E+01   -0.132565710121869884E+01   -0.278163761345743836E+02
   -0.956911940719108234E+00    0.377027347494406806E+00    0.247494354491656310E+01   -0.398840057031432105E+00   -0.162299213395148828E+00    0.956275672320496262E+00    0.119452203442879767E+00    0.216703042262706358E+01   -0.137645572200692712E+01   -0.278033407214207884E+02
   -0.579906299066931030E+00    0.287169958988380714E+00    0.247828140269147923E+01   -0.421658614160975054E+00   -0.177211590719325435E+00    0.978372197484701389E+00    0.204870646766567965E+00    0.170568536828006501E+01   -0.133989812761089411E+01   -0.277928793736786375E+02
   -0.126288365508310951E+01    0.501644491285884397E+00    0.283117346087108590E+01   -0.630629656315794263E+00   -0.207950433555025294E+00    0.964298933036479733E+00    0.282970499192090053E+00    0.149571121091304660E+01   -0.119206816832370421E+01   -0.276764376374805749E+02
   -0.918839409841539223E+00    0.679245916101080427E+00    0.252893153034954876E+01   -0.459175344775038630E+00   -0.152039890321626819E+00    0.993775470462250343E+00    0.209787419927099261E+00    0.157773660148525252E+01   -0.129918576186578605E+01   -0.276724238336531236E+02
   -0.619963051412454891E+00    0.506998975050958700E+00    0.245335728361778127E+01   -0.397016817721871362E+00   -0.181063935280405680E+00    0.976263136402861109E+00    0.133827997493550566E+00    0.310976313654074099E+01   -0.131556965690858974E+01   -0.276432734458879921E+02
   -0.905971167156144119E+00    0.502696453546904065E+00    0.279449775883229545E+01   -0.628350760285075527E+00   -0.200912358325129409E+00    0.996177036023900953E+00    0.300258660359167262E+00    0.236013671680808823E+01   -0.119020858827038367E+01   -0.276425858833789242E+02
   -0.811770796342714429E+00    0.537336439583699699E+00    0.266551473243957071E+01   -0.504568237567720512E+00   -0.145161545826517524E+00    0.923307295109573101E+00    0.155515646064427138E+00    0.146141247280651188E+01   -0.127509134690039261E+01   -0.276264635775893801E+02
   -0.401110160280198746E+00    0.389522102360030376E+00    0.242217738746276812E+01   -0.387661065367615576E+00   -0.136001150678168620E+00    0.893951019943092007E+00    0.182676230180780053E+00    0.154062683834082614E+01   -0.124303440844122548E+01   -0.276258069210320869E+02
   -0.102497698005907645E+01    0.490424933125948037E+00    0.263493558878314715E+01   -0.557107759849025497E+00   -0.224764595499696740E+00    0.999049750374524370E+00    0.321665256308108827E+00    0.192445949919038828E+01   -0.113073054902790204E+01   -0.276248210902392195E+02
   -0.471202204787820822E+00    0.397840343832155607E+00    0.233602041407457328E+01   -0.359436386851794243E+00   -0.147248163907957724E+00    0.874927242871448851E+00    0.162363181832217318E+00    0.293164777414683986E+01   -0.124872114970374071E+01   -0.276168977511624654E+02
   -0.781618858620243606E+00    0.410538869798402928E+00    0.233689447799981531E+01   -0.400750244749216389E+00   -0.190079824564066469E+00    0.960365610044465079E+00    0.220248026985580658E+00    0.225711285767439662E+01   -0.128204459582886798E+01   -0.275917463260582174E+02
   -0.549493128303406908E+00    0.577118106199224101E+00    0.251154995411918192E+01   -0.450354222859312259E+00   -0.160604274283752707E+00    0.928880611707815551E+00    0.233156944674827837E+00    0.189913002903185157E+01   -0.125214393998862761E+01   -0.275872425776644192E+02
   -0.752575682662161127E+00    0.427132355434999056E+00    0.246687188091170251E+01   -0.352163500744234526E+00   -0.187212165644451978E+00    0.957824003760625375E+00    0.938541699898149950E-01    0.189170230559978947E+01   -0.138663377499704410E+01   -0.275835228111957527E+02
   -0.136947862186801417E+01    0.543785161481548318E+00    0.293685739520282763E+01   -0.696231972242419728E+00   -0.156470184022037717E+00    0.978826583398892391E+00    0.217290426614337839E+00    0.219744765619934412E+01   -0.121668936068996203E+01   -0.275439531764669141E+02
   -0.805388244870994807E+00    0.406132308762035210E+00    0.235082215558747443E+01   -0.422018713148264224E+00   -0.192249922861351785E+00    0.982001102884267230E+00    0.290649219536653902E+00    0.218635131044462705E+01   -0.116012053568099915E+01   -0.275428910831800096E+02
   -0.479086451038857275E+00    0.276279658074302104E+00    0.253361204364758841E+01   -0.430024858753334183E+00   -0.188082123577678340E+00    0.949730987709556662E+00    0.169233821685411456E+00    0.213781942804050429E+01   -0.130090846759832601E+01   -0.274783843304495505E+02
   -0.992765782625667392E+00    0.428819905402068047E+00    0.263615345733052786E+01   -0.497605020617748695E+00   -0.144974116133859271E+00    0.947877996139315782E+00    0.164141619402435435E+00    0.172973145342532986E+01   -0.130194990728949378E+01   -0.274551354577498898E+02
   -0.898927842910079322E+00    0.587528478253030784E+00    0.232365094910713577E+01   -0.376754309534591769E+00   -0.160309096110725774E+00    0.954597447586685299E+00    0.258339964668663047E+00    0.112099432722961634E+01   -0.118651838825930156E+01   -0.274540823623470871E+02
   -0.798541447769875679E+00    0.555042999398497106E+00    0.261010225556609621E+01   -0.522746953246506552E+00   -0.188805224753263667E+00    0.949589658334027309E+00    0.279422535159513430E+00    0.186576737595657915E+01   -0.117100871923945604E+01   -0.274429744651170395E+02
   -0.630538021134281368E+00    0.587886442718831947E+00    0.261116926388016601E+01   -0.517447190461087114E+00   -0.114059394371097661E+00    0.929921431529142639E+00    0.224240466088645451E+00    0.216722902059972089E+01   -0.125911434056347815E+01   -0.274341360906585336E+02
   -0.872688175910403596E+00    0.538064060515837994E+00    0.222523722426902992E+01   -0.371281146598593237E+00   -0.160793350968107818E+00    0.959138560731601864E+00    0.270979510194131024E+00    0.177601457540948404E+01   -0.121115256579129138E+01   -0.274323727286149506E+02
   -0.969630700142015800E+00    0.529827774476895996E+00    0.286197446896164065E+01   -0.560427110200621525E+00   -0.173350353569276971E+00    0.993711935984703976E+00    0.138335251002679627E+00    0.201535801021323735E+01   -0.134109716423828473E+01   -0.274294541191950394E+02
   -0.932683946177245926E+00    0.398293834122299906E+00    0.234337964239702368E+01   -0.399340894250271861E+00   -0.201698227558040427E+00    0.983201611047536672E+00    0.251186761915143997E+00    0.191418089609446729E+01   -0.129562849559224347E+01   -0.274206905447999176E+02
   -0.120849155449327661E+01    0.576695011074808139E+00    0.233039823584361150E+01   -0.440933646133380597E+00   -0.198714639934924220E+00    0.965444458288919449E+00    0.286258928842607396E+00    0.203782624822341507E+01   -0.119379475275646385E+01   -0.274114203810128458E+02
   -0.651059563234454242E+00    0.516608501365848127E+00    0.221942572845862829E+01   -0.373552055974628816E+00   -0.197005891547200829E+00    0.923796214135074401E+00    0.269880779054566755E+00    0.223239229064552624E+01   -0.116151213549647281E+01   -0.274087974357471396E+02
   -0.478811867070447983E+00    0.658256566517330111E+00    0.237176774019339831E+01   -0.428580961145278438E+00   -0.150673674638301280E+00    0.993193876243472218E+00    0.314246044321477402E+00    0.170781766200906127E+01   -0.115795662531385801E+01   -0.273957046645288003E+02
   -0.778332555656498504E+00    0.474831673041707480E+00    0.249145611236821951E+01   -0.396119696677656119E+00   -0.123945211079026674E+00    0.979917089828255872E+00    0.116251081069434381E+00    0.311915398118812259E+01   -0.135483399949578853E+01   -0.273734965705042939E+02
   -0.708817964032448788E+00    0.632428528923967725E+00    0.290459206865714403E+01   -0.636683424859557867E+00   -0.108648113885076780E+00    0.999527974618379278E+00    0.168493304294636825E+00    0.322369900385217178E+01   -0.133354394201825954E+01   -0.273729336312052460E+02
   -0.754540512840628619E+00    0.561440805108060381E+00    0.272082765977654928E+01   -0.511018282152421621E+00   -0.140066775528691539E+00    0.980027989258766219E+00    0.180776334245625225E+00    0.172932972566871435E+01   -0.134722701997390359E+01   -0.273597886442104681E+02
   -0.752974836863013142E+00    0.594992500632788524E+00    0.287384703368652605E+01   -0.663515599456389271E+00   -0.117637586864315191E+00    0.978623583806010333E+00    0.259920400934278373E+00    0.267810945022114577E+01   -0.121876525811512693E+01   -0.273493823768947806E+02
   -0.995436759766774149E+00    0.622486343931126562E+00    0.259311594320390837E+01   -0.487218975696715795E+00   -0.202988944334761834E+00    0.995768507569655403E+00    0.214870573933517939E+00    0.171120603829905127E+01   -0.128910406326318849E+01   -0.273303537801909187E+02
